# MODIS Terra GEOGRAPHIC METADATA TEXT FILE day 2017-04-02\n# NFiles = 288, max geo IngestTime = 2017-04-03 07:50:45.120804\n# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MOD03.A2017092.1945.006.2017093060736.hdf,2017-04-02 19:45,6,91969,D,-50.1953245213494,89.5270490283975,63.6276763962669,141.741315721707,140.293194056905,-50.192293741834,-94.4744198243412,-148.728839996053,87.1622386697763,71.3002144211308,63.3527321886668,71.0092904170023
MOD03.A2017092.1950.006.2017093060612.hdf,2017-04-02 19:50,6,91969,D,-95.0033291798708,71.6043641299434,48.8530645063482,-148.961194886586,-149.855321946274,-95.0016041006631,-114.281420822745,-147.866522191082,71.495283709473,63.6800209821796,48.6669759614978,53.2407755411512
MOD03.A2017092.1955.006.2017093060812.hdf,2017-04-02 19:55,6,91969,D,-114.864125946989,53.6958608919469,32.0947680878327,-149.5040426107,-148.274184859533,-114.836482905385,-124.21963768682,-149.520822946776,53.7136715903648,48.9173709851412,31.9986962512549,35.4130358978562
MOD03.A2017092.2000.006.2017093060817.hdf,2017-04-02 20:00,6,91969,D,-124.590429904626,35.7821677399925,14.5485092034528,-152.108971024184,-149.717284115769,-124.585947195466,-130.379386341417,-152.133297110981,35.8093471897491,32.1644809308806,14.5011194105225,17.5067558182583
MOD03.A2017092.2005.006.2017093060808.hdf,2017-04-02 20:05,6,91969,D,-130.616261184129,17.7536604747347,-3.22616968770426,-155.533546231552,-152.227402135861,-130.610331990295,-134.758019720665,-155.546672941585,17.7850472100407,14.6198103670851,-3.23707879900245,-0.241042454626487
MOD03.A2017092.2010.006.2017093060802.hdf,2017-04-02 20:10,6,91969,D,-134.830893772422,-0.128538692760784,-21.1223277934205,-160.095531992826,-155.586403679046,-134.719348974048,-138.013381145604,-160.102964234956,-0.100127474009333,-3.16770206611929,-21.2218454020346,-17.8965924646023
MOD03.A2017092.2015.006.2017093060812.hdf,2017-04-02 20:15,6,91969,D,-137.992899898098,-17.8237261121431,-39.0240815376203,-166.672994706025,-160.07922755161,-137.705994452077,-140.355094812154,-166.696540211086,-17.8069764036244,-21.0702086979945,-39.2547763093061,-35.184104522199
MOD03.A2017092.2020.006.2017093060808.hdf,2017-04-02 20:20,6,91969,D,-140.319523997588,-35.1158592997385,-56.864532419945,-177.682276887782,-166.64549006448,-139.839031616372,-141.527479675661,-177.845803914167,-35.1031894844276,-38.9589526776032,-57.1994078615475,-51.5451030829755
MOD03.A2017092.2025.006.2017093060925.hdf,2017-04-02 20:25,6,91969,D,-138.718456502939,-51.5319019567435,-74.7044692931413,159.338222982043,-177.620868047772,-140.74123617362,-138.614238929848,158.994233656607,-51.524632051694,-56.7662131093582,-74.9587344022481,-65.3417120291646
MOD03.A2017092.2030.006.2017093061236.hdf,2017-04-02 20:30,6,91969,B,180,-65.4695207225979,-89.9904375374804,-180,159.483810967199,-137.52416808644,-12.558141203322,111.345688830497,-65.4676902372784,-74.4074375304029,-86.0114646606068,-70.4443706284212
